"REF_DATE","GEO","DGUID","Sector","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1997-09","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","8.81","","","","2"
"1997-10","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","8.93","","","","2"
"1997-11","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","9.60","","","","2"
"1997-12","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","9.70","","","","2"
"1998-01","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","8.83","","","","2"
"1998-02","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","8.44","","","","2"
"1998-03","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","8.53","","","","2"
"1998-04","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","9.22","","","","2"
"1998-05","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","9.02","","","","2"
"1998-06","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","9.07","","","","2"
"1998-07","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","8.66","","","","2"
"1998-08","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","8.45","","","","2"
"1998-09","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","8.53","","","","2"
"1998-10","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","8.86","","","","2"
"1998-11","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","9.72","","","","2"
"1998-12","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","10.03","","","","2"
"1999-01","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","11.03","","","","2"
"1999-02","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","11.10","","","","2"
"1999-03","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","10.60","","","","2"
"1999-04","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","10.36","","","","2"
"1999-05","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","10.09","","","","2"
"1999-06","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","10.08","","","","2"
"1999-07","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","98.49","","","","2"
"1999-08","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","10.14","","","","2"
"1999-09","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","10.78","","","","2"
"1999-10","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","11.37","","","","2"
"1999-11","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","11.49","","","","2"
"1999-12","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","11.51","","","","2"
"2000-01","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","12.16","","","","2"
"2000-02","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","11.63","","","","2"
"2000-03","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","11.01","","","","2"
"2000-04","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","11.31","","","","2"
"2000-05","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","11.77","","","","2"
"2000-06","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","11.87","","","","2"
"2000-07","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","11.62","","","","2"
"2000-08","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","11.96","","","","2"
"2000-09","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","11.76","","","","2"
"2000-10","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","13.11","","","","2"
"2000-11","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","15.66","","","","2"
"2000-12","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","17.06","","","","2"
"2001-01","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","18.61","","","","2"
"2001-02","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","20.94","","","","2"
"2001-03","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","20.41","","","","2"
"2001-04","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","18.97","","","","2"
"2001-05","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","17.17","","","","2"
"2001-06","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","18.34","","","","2"
"2001-07","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","15.25","","","","2"
"2001-08","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","14.97","","","","2"
"2001-09","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","15.31","","","","2"
"2001-10","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","15.89","","","","2"
"2001-11","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","15.44","","","","2"
"2001-12","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","15.03","","","","2"
"2002-01","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","15.56","","","","2"
"2002-02","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","16.05","","","","2"
"2002-03","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","16.22","","","","2"
"2002-04","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","20.17","","","","2"
"2002-05","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","22.17","","","","2"
"2002-06","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","20.71","","","","2"
"2002-07","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","18.97","","","","2"
"2002-08","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","11.56","","","","2"
"2002-09","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","18.56","","","","2"
"2002-10","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","21.64","","","","2"
"2002-11","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","21.59","","","","2"
"2002-12","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","21.67","","","","2"
"2003-01","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","30.63","","","","2"
"2003-02","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","29.83","","","","2"
"2003-03","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","35.98","","","","2"
"2003-04","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","34.24","","","","2"
"2003-05","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","18.50","","","","2"
"2003-06","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","26.77","","","","2"
"2003-07","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","28.70","","","","2"
"2003-08","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","22.35","","","","2"
"2003-09","Alberta","2016A000248","Total","Sales unit price","Cents per cubic metre","56","units","0","v47813","8.1.4","31.47","","","","2"
