"REF_DATE","GEO","DGUID","Primary heating system and type of energy","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015","New Brunswick","2016A000213","Propane","Percent","239","units","0","v107791246","5.47","","F","","","0"
"2017","New Brunswick","2016A000213","Propane","Percent","239","units","0","v107791246","5.47","","F","","","0"
"2019","New Brunswick","2016A000213","Propane","Percent","239","units","0","v107791246","5.47","","F","","","0"
"2021","New Brunswick","2016A000213","Propane","Percent","239","units","0","v107791246","5.47","","F","","","0"
"2013","New Brunswick","2016A000213","Other fuel","Percent","239","units","0","v107791247","5.48","","F","","","0"
"2015","New Brunswick","2016A000213","Other fuel","Percent","239","units","0","v107791247","5.48","","F","","","0"
"2017","New Brunswick","2016A000213","Other fuel","Percent","239","units","0","v107791247","5.48","","F","","","0"
"2019","New Brunswick","2016A000213","Other fuel","Percent","239","units","0","v107791247","5.48","","F","","","0"
"2021","New Brunswick","2016A000213","Other fuel","Percent","239","units","0","v107791247","5.48","","F","","","0"
"2013","New Brunswick","2016A000213","Forced air furnace","Percent","239","units","0","v95637468","5.1","22","","","","0"
"2015","New Brunswick","2016A000213","Forced air furnace","Percent","239","units","0","v95637468","5.1","17","","","","0"
"2017","New Brunswick","2016A000213","Forced air furnace","Percent","239","units","0","v95637468","5.1","14","E","","","0"
"2019","New Brunswick","2016A000213","Forced air furnace","Percent","239","units","0","v95637468","5.1","12","","","","0"
"2021","New Brunswick","2016A000213","Forced air furnace","Percent","239","units","0","v95637468","5.1","13","","","","0"
"2013","New Brunswick","2016A000213","Electric forced air furnace","Percent","239","units","0","v95637469","5.2","17","E","","","0"
"2015","New Brunswick","2016A000213","Electric forced air furnace","Percent","239","units","0","v95637469","5.2","","F","","","0"
"2017","New Brunswick","2016A000213","Electric forced air furnace","Percent","239","units","0","v95637469","5.2","","F","","","0"
"2019","New Brunswick","2016A000213","Electric forced air furnace","Percent","239","units","0","v95637469","5.2","","F","","","0"
"2021","New Brunswick","2016A000213","Electric forced air furnace","Percent","239","units","0","v95637469","5.2","33","","","","0"
"2013","New Brunswick","2016A000213","Natural gas forced air furnace","Percent","239","units","0","v95637470","5.3","","F","","","0"
"2015","New Brunswick","2016A000213","Natural gas forced air furnace","Percent","239","units","0","v95637470","5.3","","F","","","0"
"2017","New Brunswick","2016A000213","Natural gas forced air furnace","Percent","239","units","0","v95637470","5.3","","F","","","0"
"2019","New Brunswick","2016A000213","Natural gas forced air furnace","Percent","239","units","0","v95637470","5.3","","F","","","0"
"2021","New Brunswick","2016A000213","Natural gas forced air furnace","Percent","239","units","0","v95637470","5.3","","F","","","0"
"2013","New Brunswick","2016A000213","Oil forced air furnace","Percent","239","units","0","v95637471","5.4","48","","","","0"
"2015","New Brunswick","2016A000213","Oil forced air furnace","Percent","239","units","0","v95637471","5.4","43","","","","0"
"2017","New Brunswick","2016A000213","Oil forced air furnace","Percent","239","units","0","v95637471","5.4","49","","","","0"
"2019","New Brunswick","2016A000213","Oil forced air furnace","Percent","239","units","0","v95637471","5.4","39","","","","0"
"2021","New Brunswick","2016A000213","Oil forced air furnace","Percent","239","units","0","v95637471","5.4","36","","","","0"
"2013","New Brunswick","2016A000213","Biomass forced air furnace","Percent","239","units","0","v95637472","5.5","41","","","","0"
"2015","New Brunswick","2016A000213","Biomass forced air furnace","Percent","239","units","0","v95637472","5.5","36","E","","","0"
"2017","New Brunswick","2016A000213","Biomass forced air furnace","Percent","239","units","0","v95637472","5.5","33","E","","","0"
"2019","New Brunswick","2016A000213","Biomass forced air furnace","Percent","239","units","0","v95637472","5.5","21","E","","","0"
"2021","New Brunswick","2016A000213","Biomass forced air furnace","Percent","239","units","0","v95637472","5.5","21","E","","","0"
"2013","New Brunswick","2016A000213","Propane forced air furnace","Percent","239","units","0","v95637475","5.8","","F","","","0"
"2015","New Brunswick","2016A000213","Propane forced air furnace","Percent","239","units","0","v95637475","5.8","","F","","","0"
"2017","New Brunswick","2016A000213","Propane forced air furnace","Percent","239","units","0","v95637475","5.8","","F","","","0"
"2019","New Brunswick","2016A000213","Propane forced air furnace","Percent","239","units","0","v95637475","5.8","","F","","","0"
"2021","New Brunswick","2016A000213","Propane forced air furnace","Percent","239","units","0","v95637475","5.8","","F","","","0"
"2013","New Brunswick","2016A000213","Other fuel forced air furnace","Percent","239","units","0","v95637476","5.9","","F","","","0"
"2015","New Brunswick","2016A000213","Other fuel forced air furnace","Percent","239","units","0","v95637476","5.9","","F","","","0"
"2017","New Brunswick","2016A000213","Other fuel forced air furnace","Percent","239","units","0","v95637476","5.9","","F","","","0"
"2019","New Brunswick","2016A000213","Other fuel forced air furnace","Percent","239","units","0","v95637476","5.9","","F","","","0"
"2021","New Brunswick","2016A000213","Other fuel forced air furnace","Percent","239","units","0","v95637476","5.9","","F","","","0"
"2013","New Brunswick","2016A000213","Electric baseboard heaters","Percent","239","units","0","v95637477","5.10","52","","","","0"
"2015","New Brunswick","2016A000213","Electric baseboard heaters","Percent","239","units","0","v95637477","5.10","46","","","","0"
"2017","New Brunswick","2016A000213","Electric baseboard heaters","Percent","239","units","0","v95637477","5.10","46","","","","0"
"2019","New Brunswick","2016A000213","Electric baseboard heaters","Percent","239","units","0","v95637477","5.10","41","","","","0"
"2021","New Brunswick","2016A000213","Electric baseboard heaters","Percent","239","units","0","v95637477","5.10","37","","","","0"
"2013","New Brunswick","2016A000213","Heating stove","Percent","239","units","0","v95637478","5.11","7","","","","0"
"2015","New Brunswick","2016A000213","Heating stove","Percent","239","units","0","v95637478","5.11","8","E","","","0"
"2017","New Brunswick","2016A000213","Heating stove","Percent","239","units","0","v95637478","5.11","12","E","","","0"
"2019","New Brunswick","2016A000213","Heating stove","Percent","239","units","0","v95637478","5.11","7","E","","","0"
"2021","New Brunswick","2016A000213","Heating stove","Percent","239","units","0","v95637478","5.11","5","E","","","0"
"2013","New Brunswick","2016A000213","Electric heating stove","Percent","239","units","0","v95637479","5.12","","F","","","0"
"2015","New Brunswick","2016A000213","Electric heating stove","Percent","239","units","0","v95637479","5.12","","F","","","0"
"2017","New Brunswick","2016A000213","Electric heating stove","Percent","239","units","0","v95637479","5.12","","F","","","0"
"2019","New Brunswick","2016A000213","Electric heating stove","Percent","239","units","0","v95637479","5.12","","F","","","0"
"2021","New Brunswick","2016A000213","Electric heating stove","Percent","239","units","0","v95637479","5.12","","F","","","0"
"2013","New Brunswick","2016A000213","Natural gas heating stove","Percent","239","units","0","v95637480","5.13","","F","","","0"
"2015","New Brunswick","2016A000213","Natural gas heating stove","Percent","239","units","0","v95637480","5.13","","F","","","0"
"2017","New Brunswick","2016A000213","Natural gas heating stove","Percent","239","units","0","v95637480","5.13","","F","","","0"
"2019","New Brunswick","2016A000213","Natural gas heating stove","Percent","239","units","0","v95637480","5.13","","F","","","0"
"2021","New Brunswick","2016A000213","Natural gas heating stove","Percent","239","units","0","v95637480","5.13","","F","","","0"
"2013","New Brunswick","2016A000213","Oil heating stove","Percent","239","units","0","v95637481","5.14","","F","","","0"
"2015","New Brunswick","2016A000213","Oil heating stove","Percent","239","units","0","v95637481","5.14","","F","","","0"
"2017","New Brunswick","2016A000213","Oil heating stove","Percent","239","units","0","v95637481","5.14","","F","","","0"
"2019","New Brunswick","2016A000213","Oil heating stove","Percent","239","units","0","v95637481","5.14","","F","","","0"
"2021","New Brunswick","2016A000213","Oil heating stove","Percent","239","units","0","v95637481","5.14","","F","","","0"
"2013","New Brunswick","2016A000213","Wood heating stove","Percent","239","units","0","v95637482","5.15","92","","","","0"
"2015","New Brunswick","2016A000213","Wood heating stove","Percent","239","units","0","v95637482","5.15","98","","","","0"
"2017","New Brunswick","2016A000213","Wood heating stove","Percent","239","units","0","v95637482","5.15","93","","","","0"
"2019","New Brunswick","2016A000213","Wood heating stove","Percent","239","units","0","v95637482","5.15","95","","","","0"
"2021","New Brunswick","2016A000213","Wood heating stove","Percent","239","units","0","v95637482","5.15","100","","","","0"
"2013","New Brunswick","2016A000213","Propane heating stove","Percent","239","units","0","v95637485","5.18","","F","","","0"
"2015","New Brunswick","2016A000213","Propane heating stove","Percent","239","units","0","v95637485","5.18","","F","","","0"
"2017","New Brunswick","2016A000213","Propane heating stove","Percent","239","units","0","v95637485","5.18","","F","","","0"
"2019","New Brunswick","2016A000213","Propane heating stove","Percent","239","units","0","v95637485","5.18","","F","","","0"
"2021","New Brunswick","2016A000213","Propane heating stove","Percent","239","units","0","v95637485","5.18","","F","","","0"
"2013","New Brunswick","2016A000213","Other fuel heating stove","Percent","239","units","0","v95637486","5.19","","F","","","0"
"2015","New Brunswick","2016A000213","Other fuel heating stove","Percent","239","units","0","v95637486","5.19","","F","","","0"
"2017","New Brunswick","2016A000213","Other fuel heating stove","Percent","239","units","0","v95637486","5.19","","F","","","0"
"2019","New Brunswick","2016A000213","Other fuel heating stove","Percent","239","units","0","v95637486","5.19","","F","","","0"
"2021","New Brunswick","2016A000213","Other fuel heating stove","Percent","239","units","0","v95637486","5.19","","F","","","0"
"2013","New Brunswick","2016A000213","Boiler with hot water or steam radiators","Percent","239","units","0","v95637487","5.20","6","E","","","0"
"2015","New Brunswick","2016A000213","Boiler with hot water or steam radiators","Percent","239","units","0","v95637487","5.20","8","E","","","0"
"2017","New Brunswick","2016A000213","Boiler with hot water or steam radiators","Percent","239","units","0","v95637487","5.20","6","E","","","0"
"2019","New Brunswick","2016A000213","Boiler with hot water or steam radiators","Percent","239","units","0","v95637487","5.20","5","E","","","0"
"2021","New Brunswick","2016A000213","Boiler with hot water or steam radiators","Percent","239","units","0","v95637487","5.20","4","E","","","0"
"2013","New Brunswick","2016A000213","Electric boiler with hot water or steam radiators","Percent","239","units","0","v95637488","5.21","34","E","","","0"
"2015","New Brunswick","2016A000213","Electric boiler with hot water or steam radiators","Percent","239","units","0","v95637488","5.21","","F","","","0"
"2017","New Brunswick","2016A000213","Electric boiler with hot water or steam radiators","Percent","239","units","0","v95637488","5.21","","F","","","0"
"2019","New Brunswick","2016A000213","Electric boiler with hot water or steam radiators","Percent","239","units","0","v95637488","5.21","","F","","","0"
"2021","New Brunswick","2016A000213","Electric boiler with hot water or steam radiators","Percent","239","units","0","v95637488","5.21","","F","","","0"
"2013","New Brunswick","2016A000213","Natural gas boiler with hot water or steam radiators","Percent","239","units","0","v95637489","5.22","","F","","","0"
"2015","New Brunswick","2016A000213","Natural gas boiler with hot water or steam radiators","Percent","239","units","0","v95637489","5.22","","F","","","0"
