,Alberta,British Columbia,Manitoba,New Brunswick,Newfoundland and Labrador,Nova Scotia,Ontario,Prince Edward Island,Quebec,Saskatchewan
28,10113,8140,3302.717430172412,1904,1555.6315307617188,1334.1,14476,184.67811099554535,23462,3014
29,9891,7824,3194.9245671098415,1864,1528.4129028320312,1303.35,13827,180.92614103402525,23186,2950
30,9646,7477,3083.6545149162193,1840,1519.1020812988281,1287.75,13453,177.26841945414287,23207,2902
31,9491,7079,3001.9405703365283,1830,1526.1656494140625,1281.35,13177,176.99778740617518,23255,2846
32,9378,6759,2906.3178692326346,1833,1539.5589599609375,1284.56,13145,177.26971955283625,23277,2815
33,9317,6622,2864.5915996600265,1838,1558.31982421875,1303.05,13192,181.5535889791177,23891,2820
34,9281,6545,2890.670518142906,1873,1592.7523803710938,1355.18,13140,189.43352464206671,24221,2828
35,9328,6500,2927.1810040189384,1936,1639.9458923339844,1416.29,13477,200.25177898421904,25178,2817
36,9356,6526,2946.305544239717,2023,1681.3381652832031,1494.82,14173,211.36360525303527,26521,2832
37,9434,6690,2993.247597508901,2103,1686.659912109375,1562.66,14661,220.5303403104652,26239,2888
38,9629,6958,3107.9948388335733,2159,1646.1788024902344,1604.29,15127,227.54511907354419,27091,2934
39,9814,7322,3210.5719181995682,2206,1615.8323974609375,1634.55,15466,229.56073106237346,26512,2999
40,9935,7746,3332.273537786343,2229,1602.9755859375,1643.45,15805,231.80142700450827,26794,3066
41,10055,8069,3433.1120225868126,2227,1578.3120727539062,1687.97,15849,231.98484532303812,26004,3031
42,10123,8313,3354.8752671381717,2206,1565.9293212890625,1714.41,15914,231.463955650617,25392,2992
43,10171,8483,3257.513971468753,2184,1618.1873474121094,1723.3,16003,235.38681505774366,24473,2966
44,10137,8537,3212.3105127650942,2176,1716.4906921386719,1780.31,16178,248.19176414920364,24965,2941
45,10075,8542,3214.0491073306193,2225,1727.7166137695312,1825.07,16800,254.57066559950053,26871,2957
46,10131,8520,3254.0367823377023,2266,1699.6049194335938,1758.3,17860,246.24655808150428,27766,3061
47,10416,8591,3466.145319331793,2196,1669.4116821289062,1708.88,17594,234.61972999007543,27098,3141
48,10721,8910,3596.539911746194,2133,1650.9925537109375,1662.7,16914,223.9974338728493,26435,3112
49,10537,9054,3513.0873726009772,2077,1630.4803771972656,1591.54,16387,212.7592897699284,25795,3057
50,10365,8831,3413.987482366033,1997,1575.3348083496094,1509.63,15752,201.38597393144343,25050,3035
51,10224,8579,3347.9208888760704,1919,1535.3088989257812,1435.92,15083,189.86368072736943,23985,2987
52,10029,8293,3227.957863854823,1838,1485.7333374023438,1372.86,14236,179.7214615001918,23500,2932
53,9845,7987,3128.857973619878,1774,1453.4439392089844,1338.32,13620,173.0680396074181,23009,2889
54,9637,7603,3031.4966779504584,1739,1435.1768798828125,1317.9,13214,170.47230823268197,23223,2821
55,9467,7243,2904.5792746671095,1726,1433.5884399414062,1299.61,12962,168.68556887929552,22960,2760
56,9345,6934,2796.7864116045384,1731,1440.856201171875,1295.87,12834,169.75819016218583,23178,2764
57,9261,6798,2795.0478170390134,1744,1462.4845275878906,1319.64,12802,173.94044147447434,23292,2750
58,9197,6733,2779.400465949285,1774,1507.3157348632812,1355.3,13025,180.7867834968956,23831,2759
59,9202,6699,2808.956573563216,1844,1556.2484130859375,1415.92,13440,189.46060937128215,24673,2759
60,9247,6753,2828.0811137839946,1934,1626.3878173828125,1484.15,14038,200.4366060930469,25417,2745
61,9337,6876,2824.6039246529435,2016,1680.3904724121094,1501.63,14596,208.51670681011348,25902,2800
62,9547,7123,2928.9195985844644,2075,1703.1032104492188,1547.03,15130,215.06847752524328,25779,2889
63,9763,7457,3064.52997469544,2089,1704.6296691894531,1570.11,15759,217.69113627132424,25762,2936
64,9862,7845,3078.4387312196427,2093,1702.4515991210938,1582.96,16215,220.3116989976818,25869,2929
65,10010,8186,3028.0194888194073,2075,1683.8190307617188,1570.03,16448,218.4695752017542,25818,2976
66,10095,8369,3087.1317040472695,2046,1665.3550109863281,1509.49,16366,218.66891843571872,25750,2957
67,10173,8389,3047.1440290401874,2031,1690.373291015625,1515.28,16296,221.80207364954657,25624,2986
68,10122,8307,3088.870298612795,2059,1777.7344665527344,1570.07,16459,237.66876827218772,26150,2953
69,10069,8216,3088.870298612795,2147,1782.7261962890625,1670.29,17056,249.7511548076546,27465,3003
70,10146,8152,3161.8912703648593,2208,1758.8837280273438,1629.97,18098,242.31419341252607,28112,3033
71,10525,8287,3168.8456486269606,2170,1727.9271545410156,1581.5,17672,235.47587449807418,27625,3120
72,10907,8793,3309.6718084345134,2142,1714.6905822753906,1530.53,17082,225.5583482000885,27010,3088
73,10770,9161,3259.252566034278,2088,1665.421630859375,1493.39,16536,213.66995923361745,26188,3039
74,10627,8975,3158.4140812338082,2006,1599.2154846191406,1440.46,15956,198.30357257057778,25427,2989
75,10437,8726,3142.7667301440815,1900,1512.6707458496094,1365.34,15196,183.56213199222248,24415,2956
76,10217,8442,3130.596568185403,1809,1427.2676391601562,1305.46,14424,174.44183671706816,23554,2933
77,9987,8082,3092.347487743846,1754,1392.42822265625,1274.53,13765,169.5604551462322,23386,2903
78,9731,7648,3031.4966779504584,1727,1362.8754577636719,1264.3,13538,168.3352570860002,23263,2830
79,9559,7171,2894.147707273957,1721,1369.0198974609375,1262.71,13199,168.37972864303245,23057,2774
80,9514,6838,2793.3092224734883,1741,1394.1241455078125,1276.57,13121,170.5367356343117,23455,2807
81,9448,6691,2843.7284648737227,1794,1430.3874816894531,1330.12,13231,178.60614666624738,23725,2800
82,9409,6629,2857.637221397925,1870,1542.6925354003906,1437.72,13757,198.4726433861119,24221,2804
83,9455,6649,2782.877655080336,2046,1634.0552978515625,1531.41,14922,222.51955812457288,26064,2815
84,9574,6782,2859.375815963451,2212,1652.9352416992188,1546.26,16075,229.95377862648388,27204,2876
85,9869,7110,2974.123057288123,2246,1656.169189453125,1571.81,16877,231.7036993458206,27609,3024
86,10292,7712,3224.4806747237717,2231,1645.4522705078125,1577.39,17157,221.93376310514688,27714,3108
87,10473,8446,3356.6138617036977,2223,1641.3051147460938,1579.57,17333,225.42785126256993,27633,3153
88,10464,8796,3412.248887800509,2203,1640.8257751464844,1575.22,17608,227.92613564569757,27464,3161
89,10506,8937,3410.510293234982,2160,1638.341064453125,1544.39,17736,222.51816089670453,27150,3167
90,10654,9063,3412.248887800509,2144,1626.8716430664062,1513.81,17664,220.67916255417654,26802,3158
91,10648,9119,3424.4190497591853,2132,1657.689208984375,1524.51,17535,223.64668587819415,26691,3146
92,10655,9102,3488.7470486836232,2145,1750.1785583496094,1584.46,17767,239.59283227277447,27125,3130
93,10670,8984,3485.269859552572,2218,1763.9121398925781,1653.14,18272,249.2823073083008,28447,3117
94,10640,8867,3466.145319331793,2248,1730.4060668945312,1608.01,19160,240.93286308678046,29043,3170
95,10811,8900,3563.5066150012126,2197,1698.6394653320312,1560.65,18652,233.9484958152288,28398,3243
96,10957,9250,3685.2082345879853,2158,1673.0288696289062,1526.58,18161,223.24432816533243,27512,3236
97,10768,9529,3686.946829153512,2089,1636.109619140625,1496.38,17319,211.30049132147295,26870,3175
98,10687,9330,3593.062722615143,2000,1575.474609375,1477.62,16617,195.9159284234559,25877,3169
99,10530,9003,3514.825967166503,1895,1488.1813354492188,1454.65,15890,182.2699874668051,24746,3126
100,10361,8671,3398.340131276306,1798,1419.6604919433594,1418.55,14902,173.88711227064294,23954,3039
101,10111,8266,3227.957863854823,1729,1379.3523254394531,1377.47,14278,168.2384706964397,23683,2950
102,9867,7769,3094.086082309371,1718,1382.6270446777344,1341.4,13901,164.75405401657412,23393,2894
103,9677,7304,3022.803705122832,1710,1399.7446899414062,1326.88,13538,164.80313475062104,23268,2880
104,9615,7004,3000.201975771003,1715,1422.7753601074219,1333.43,13530,167.17682091917175,23595,2863
105,9557,6857,2961.9528953294457,1755,1474.2099914550781,1384.28,13634,175.02418255545186,24239,2848
106,9550,6800,2970.645868157072,1811,1583.0628051757812,1486.97,14237,194.05611356875391,24820,2851
107,9552,6779,2965.430084460496,1983,1667.176025390625,1576.1,15241,216.12670575635445,26438,2839
108,9641,6890,2996.724786639952,2150,1689.5229797363281,1623.2,16427,220.55664180376436,27763,2910
109,9920,7256,3146.243919275131,2175,1688.9954833984375,1647.65,17150,222.2402306800147,28010,3003
110,10353,7861,3278.377106255057,2154,1679.0813903808594,1656.94,17448,219.23454089011273,27999,3138
111,10658,8577,3500.9172106422993,2128,1658.4993591308594,1656.25,17653,217.76539857823894,27635,3126
112,10647,8821,3455.7137519386415,2111,1655.3608703613281,1677.37,17777,215.39811419640466,27710,3120
113,10655,8885,3422.6804551936602,2077,1625.5934448242188,1652.92,17732,215.33821643597418,27449,3134
114,10661,8948,3460.9295356352177,2053,1609.9363098144531,1580.14,17663,216.56366698052548,27168,3103
115,10626,8991,3408.7716986694577,2038,1639.2888488769531,1595.09,17558,222.98798601422646,27074,3098
116,10537,9113,3420.941860628135,2064,1744.2492370605469,1654.99,17844,236.68673843556323,27640,3093
117,10522,9090,3457.4523465041666,2140,1751.8669738769531,1728.16,18382,249.32673717245814,28746,3137
118,10611,9073,3539.1662910838586,2195,1699.4662170410156,1685.19,19275,241.13845472726987,29340,3208
119,10876,9183,3657.39072153958,2148,1666.1456604003906,1642.34,18828,233.43453007821245,28783,3315
120,11055,9526,3832.98877265764,2111,1634.2173767089844,1625.06,18286,226.73404640079139,28135,3255
121,10890,9741,3686.946829153512,2062,1592.6729736328125,1593.18,17825,214.589525315713,27404,3217
122,10692,9534,3596.539911746194,1981,1526.8850708007812,1504.49,17086,198.24519543463686,26616,3138
123,10545,9162,3420.941860628135,1878,1439.518310546875,1470.25,16046,183.58205961337413,25379,3062
124,10338,8854,3248.8209986411257,1787,1360.1859741210938,1446.42,15059,175.21730897941958,24433,2997
125,10026,8503,3109.7334333990993,1719,1316.7634582519531,1405.47,14391,169.36646820606924,24160,2946
126,9766,7922,3064.52997469544,1704,1307.7584838867188,1372.62,13930,164.88986474207468,23759,2864
127,9597,7421,2904.5792746671095,1711,1302.5812072753906,1356.41,13857,166.99460025811072,23887,2877
128,9492,7074,2802.002195301115,1727,1316.2988586425781,1358.51,13915,170.3061954181144,24043,2851
129,9417,6905,2727.2426289835253,1772,1367.3706970214844,1400.36,13862,179.51636130171445,24351,2820
130,9389,6816,2702.9023050661704,1824,1447.8596801757812,1501.36,14245,197.32874747187827,25406,2784
131,9392,6731,2688.993548541968,1989,1492.4377136230469,1530.28,15225,222.29420985757906,26811,2792
132,9516,6791,2748.1057637698286,2149,1480.6211242675781,1582.48,16510,228.6238829696635,28026,2855
133,9837,7117,2868.0687887910776,2174,1473.2550354003906,1600.43,17118,229.40618274369874,28174,3003
134,10247,7724,3121.903595357777,2110,1446.9931030273438,1606.96,17428,228.6635264782211,27284,3095
135,10517,8410,3262.729755165329,2088,1433.7015686035156,1611.13,17474,229.245880990675,26258,3074
136,10541,8683,3214.0491073306193,2137,1425.4189147949219,1621.97,17614,225.30625965154638,25689,3045
137,10564,8691,3156.675486668284,2121,1389.9089660644531,1603.12,17518,224.12506746489134,25349,3056
138,10561,8596,3182.754405151163,2109,1380.0436096191406,1576.61,17369,222.5703375126981,24841,3082
139,10529,8505,3245.3438095100746,2097,1437.4272766113281,1591.19,17312,228.3651881969397,24859,3087
140,10415,8454,3233.1736475513985,2118,1538.7819213867188,1611.6,17618,242.00359383519847,25671,3075
141,10395,8341,3243.6052149445504,2185,1546.0583190917969,1688.01,18238,251.64939452286862,27676,3079
142,10395,8269,3267.945538861905,2226,1526.244140625,1644.52,19369,242.43691480814314,28284,3092
143,10645,8378,3306.1946193034623,2182,1509.2841796875,1597.23,18696,235.73620218910207,28409,3189
144,10909,8781,3516.5645617320283,2117,1466.8798217773438,1581.54,18124,227.02618185687646,28112,3175
145,10721,9206,3500.9172106422993,2031,1433.9146423339844,1513.02,17644,213.80519734900693,27426,3138
146,10530,9097,3429.6348334557615,1948,1395.2698364257812,1477.33,17133,198.2164282895203,26692,3129
147,10321,8835,3387.908563883154,1851,1312.9203796386719,1450.3,16169,182.57584785146116,25868,3113
148,10098,8549,3334.0121323518674,1752,1243.9025573730469,1417.25,15126,174.24432686354396,24798,3019
149,9843,8166,3163.6298649303844,1693,1205.9315795898438,1383.56,14453,167.47872496400586,24602,2917
150,9577,7740,2986.2932192468006,1677,1198.852294921875,1344.8,14068,166.24820606371074,24542,2858
151,9411,7289,2901.1020855360593,1670,1192.5491027832031,1331.76,13784,167.23791640812718,24830,2807
152,9344,6987,2810.695168128742,1671,1206.338623046875,1336.01,13702,170.37462241519083,24971,2814
153,9303,6828,2803.7407898666397,1705,1248.3871459960938,1386.93,13767,178.13580577824274,25321,2806
154,9272,6760,2808.956573563216,1768,1356.6442565917969,1499.05,14320,196.97373119280908,26214,2789
155,9325,6786,2772.4460876871835,1934,1441.3815002441406,1604.69,15305,220.37975695484667,28036,2795
156,9532,6915,2821.1267355218934,2092,1476.04638671875,1586.73,16530,228.78470682015762,29289,2883
157,9869,7290,2988.0318138123257,2134,1474.6928405761719,1612.2,17182,232.70639592170875,29154,3012
158,10312,7948,3205.356134502993,2127,1478.5399780273438,1619.98,17541,233.2393001991333,28026,3144
159,10570,8696,3394.862942145255,2118,1490.1833801269531,1632.38,17457,233.06408396216727,27097,3168
160,10605,8973,3401.8173204073555,2108,1480.1173706054688,1653.11,17386,230.23658090551896,26020,3185
161,10610,9062,3396.6015367107793,2077,1458.5202026367188,1635.37,17161,227.93716492236763,25809,3165
162,10593,9022,3363.568239965798,2066,1455.4720764160156,1632.13,16891,227.35202050875415,25343,3089
163,10508,9000,3222.7420801582466,2054,1478.76904296875,1574.06,16651,232.42491414798343,25373,3084
164,10482,8995,3226.219269289297,2079,1542.6189270019531,1610.42,16822,247.05926318510862,26178,3059
165,10494,8848,3217.5262964616704,2154,1546.61962890625,1683.23,17777,255.53516603966634,28050,3059
166,10370,8791,3247.082404075601,2210,1521.1361083984375,1633.57,19178,247.4179302489847,29068,3123
167,10488,8869,3368.784023662374,2165,1460.5863037109375,1587.28,18988,240.7795111518248,29042,3209
168,10744,9236,3560.0294258701615,2136,1434.4775390625,1597.17,18451,231.992535016938,28576,3191
169,10647,9582,3553.0750476080602,2073,1406.167724609375,1539.22,17880,219.79766490103364,27720,3156
170,10645,9421,3521.780345428605,1996,1355.9067687988281,1454.21,17384,204.40304273816855,27186,3123
171,10475,9097,3452.2365628075904,1891,1282.8524780273438,1425.55,16353,192.96435186246353,26181,3082
172,10270,8769,3367.045429096849,1803,1223.6124877929688,1462.03,15377,184.0212921774201,25603,2977
173,10004,8416,3194.9245671098415,1749,1190.8582458496094,1432.87,14853,178.29290376947606,25002,2890
174,9801,7923,3036.712461647035,1734,1184.5090942382812,1396.17,14612,175.86022259617562,24719,2862
175,9628,7448,2977.6002464191743,1721,1187.6549377441406,1383.94,14434,176.97377830919973,24788,2828
176,9545,7114,2934.1353822810406,1729,1212.0187377929688,1393.92,14454,179.46722215917274,25256,2761
177,9501,6933,2803.7407898666397,1787,1266.7824096679688,1383.88,14575,189.15535807428304,25941,2775
178,9509,6837,2859.375815963451,1861,1371.3511352539062,1494.2,14984,197.10446735571455,26960,2839
179,9537,6788,3005.4177594675793,2026,1446.25634765625,1569.78,16196,217.11812508659705,28811,2852
180,9673,6910,3074.9615420885925,2216,1466.027587890625,1611.84,17543,227.66771472937327,30334,2905
181,10035,7264,3177.538621454588,2264,1448.513427734375,1637.27,18192,235.61137352493756,30346,3063
182,10543,7891,3436.5892117178632,2254,1451.5692138671875,1632.19,18257,244.99656510871554,29068,3205
183,10840,8638,3669.5608834982586,2238,1443.0341796875,1633.78,17831,242.21949988152346,28048,3226
184,10864,9020,3690.4240182845615,2220,1426.6058654785156,1635.98,17604,236.2685169656566,27660,3176
185,10861,9054,3591.3241280496186,2183,1424.55712890625,1621.74,17388,232.79824912481126,26974,3176
186,10816,9075,3586.108344353041,2155,1412.8153381347656,1613.8,16998,228.93068110268737,26398,3089
187,10751,9008,3420.941860628135,2136,1447.6217041015625,1619.59,16796,232.34015079624498,26281,3071
188,10618,8982,3386.169969317628,2150,1531.1434326171875,1653.9,16996,241.8361934346188,26858,3004
189,10541,8837,3295.76305191031,2196,1561.4832763671875,1713.95,17786,250.5062812840088,29115,3017
190,10545,8714,3320.103375827665,2246,1513.3393249511719,1660.84,19069,241.14419503879924,30037,3045
191,10714,8708,3415.726076931558,2198,1483.8662719726562,1617.37,19084,234.2362078476555,29608,3177
192,11023,9090,3659.129316105106,2147,1468.2770080566406,1560.75,18435,226.6871413590946,28672,3168
193,10944,9469,3629.5732084911756,2090,1442.1728515625,1490.47,18055,214.45078938341638,28515,3119
194,10834,9306,3532.2119128217564,2017,1401.1737060546875,1413.75,17447,201.4793088521416,27686,3121
195,10637,9014,3504.3943997733504,1941,1357.5755310058594,1391.99,16459,189.17858861220398,26801,3073
196,10412,8684,3391.385753014204,1862,1311.1771850585938,1362.36,15583,180.1202716386335,26074,3016
197,10249,8359,3278.377106255057,1806,1280.6873779296875,1326.4,14891,173.0435373718487,25897,2931
198,10014,7970,3107.9948388335733,1775,1265.80126953125,1298.41,14427,169.70480746926347,25709,2864
199,9833,7582,2948.044138805243,1769,1265.416015625,1280.97,14136,169.5487312206847,25336,2875
200,9715,7212,2954.9985170673435,1776,1274.0590209960938,1280.44,14014,170.8361276119483,25885,2853
201,9637,7037,2908.0564637981597,1797,1298.1227722167969,1307.83,14041,175.08742646989478,26373,2858
202,9581,6939,2920.226625756837,1831,1336.2593383789062,1357.59,14268,182.2515566718861,26959,2859
203,9604,6907,2958.4757061983946,1906,1394.2518920898438,1423.37,14872,192.20548940390802,27941,2882
204,9658,6962,3029.758083384934,1984,1446.4375305175781,1491.13,15597,203.17882351051634,28682,2894
205,9786,7120,3057.57559643334,2067,1505.0245056152344,1532.93,15934,211.16879521944946,28708,2979
206,9980,7457,3224.4806747237717,2097,1522.8902282714844,1529.51,16120,212.3717951924071,28136,3070
207,10155,7922,3394.862942145255,2102,1528.1537475585938,1511.34,16095,212.95879457176375,27081,3101
208,10268,8277,3448.7593736765393,2059,1530.1161499023438,1478.78,15932,209.97051240319382,26376,3113
209,10320,8491,3459.1909410696926,2020,1494.2037963867188,1427.55,15879,203.2338773248844,26011,3106
210,10342,8495,3436.5892117178632,1958,1485.0560913085938,1402.17,15655,201.20592318524575,25123,3145
211,10296,8514,3497.44002151125,1928,1505.1593322753906,1413.76,15557,205.49254068517408,24829,3103
212,10220,8523,3441.804995414439,1937,1577.3504943847656,1501.77,15869,219.83871489658387,25300,3058
213,10122,8457,3387.908563883154,2031,1585.85205078125,1588.46,16778,236.1217846000039,27430,3062
214,10172,8453,3407.0331041039326,2122,1553.2755432128906,1538.41,18157,230.1496552102977,28528,3116
215,10459,8586,3487.008454118097,2066,1525.1587524414062,1503.08,18020,220.32809805971578,28300,3200
216,10822,9074,3624.3574247946,2022,1508.8143615722656,1458.28,17456,212.54215697209992,27551,3240
217,10670,9399,3716.502936767443,1963,1481.1953735351562,1400.28,16976,202.59242559782385,27244,3166
218,10520,9200,3577.415371525416,1844,1442.0860595703125,1326.56,16416,191.50287469366026,25977,3145
219,10384,8952,3518.303156297554,1776,1386.4289855957031,1268.57,15668,183.0345828479734,25478,3100
220,10218,8648,3420.941860628135,1751,1336.1453247070312,1219.47,14861,175.1561504505964,24841,3070
221,9981,8308,3365.306834531324,1711,1304.6761474609375,1184.93,14365,169.54437210551316,24541,2997
222,9769,7832,3236.6508366824496,1688,1291.6371459960938,1167.9,13974,167.2252578690244,24623,2935
223,9620,7392,3130.596568185403,1683,1286.7921142578125,1168.7,13797,168.02659167092708,24654,2853
224,9549,7060,2988.0318138123257,1693,1295.2975158691406,1181.88,13718,169.6452242738038,25069,2869
225,9461,6902,3000.201975771003,1717,1324.4152221679688,1212.9,13504,176.05269996578227,25573,2831
226,9427,6799,2960.2143007639206,1757,1359.26611328125,1261.03,13682,182.87848650052132,26294,2861
227,9446,6758,3043.6668399091363,1821,1409.4544982910156,1324.7,14189,192.41721801889423,27663,2866
228,9508,6799,3074.9615420885925,1911,1484.8076171875,1399.45,14841,204.5506642474049,27955,2859
229,9595,6925,3083.6545149162193,2019,1550.9806823730469,1484.55,15248,217.04257745382688,28466,2936
230,9745,7183,3233.1736475513985,2073,1580.6524047851562,1526.55,15664,225.18726440492046,28235,3015
231,9889,7565,3358.3524562692223,2061,1595.70361328125,1573.34,15969,227.71762895692567,27547,3002
232,9988,7920,3299.240241041361,2030,1606.1507568359375,1582.74,16177,228.86366434387025,27479,3086
233,10127,8267,3433.1120225868126,1995,1606.8630981445312,1563.44,16250,223.5390946614522,27282,3127
234,10237,8443,3490.485643249148,1931,1596.5478820800781,1554.89,16167,221.9180924656377,27055,3107
235,10241,8541,3483.5312649870475,1897,1617.0368041992188,1581.84,16115,225.95581069602025,26818,3121
236,10221,8545,3540.9048856493832,1894,1681.3143920898438,1665.02,16501,237.43621482470846,27797,3105
237,10175,8457,3546.120669345959,1994,1689.8890991210938,1723.41,17363,249.246290601306,30001,3078
238,10259,8417,3506.132994338877,2140,1659.4229431152344,1668.33,18461,241.46741478872516,30618,3145
239,10546,8516,3605.2328845738202,2146,1621.6196899414062,1645.13,18069,234.93488368413978,30230,3246
240,10908,8965,3770.3993682987275,2141,1600.866455078125,1598.73,17564,227.3809463912987,29561,3232
241,10818,9299,3726.9345041605943,2113,1594.1576843261719,1528.2,16998,214.51728913786266,28884,3204
242,10680,9075,3659.129316105106,2053,1533.2155151367188,1439.86,16437,199.32993100953988,28089,3150
243,10502,8755,3532.2119128217564,1977,1459.4620056152344,1372.48,15754,185.6560089069837,26835,3075
244,10269,8456,3370.5226182279002,1907,1393.5068054199219,1327.14,14941,158.28064163116366,26008,3024
245,9963,8063,3252.298187772177,1881,1369.1432189941406,1304.39,14344,192.54733674855237,25885,2877
246,9662,7557,2956.7371116328695,1895,1356.1210021972656,1305.51,13915,171.9785758770054,25493,2833
247,9499,7089,2868.0687887910776,1920,1387.7156677246094,1307.72,13783,171.05068088809787,25688,2799
248,9428,6779,2805.479384432165,1950,1422.9661560058594,1332.97,13710,173.2257469226163,25787,2817
249,9350,6633,2819.388140956368,1998,1473.9820556640625,1403.82,13876,183.25872912780343,26089,2825
250,9268,6549,2843.7284648737227,2095,1587.4607543945312,1543.95,14337,204.27399910286087,27315,2823
251,9318,6533,2859.375815963451,2305,1669.7005920410156,1658.27,15584,229.3439779533686,29090,2897
252,9503,6638,3028.0194888194073,2499,1673.0082397460938,1685.44,16698,237.18058131724896,30006,2965
253,9884,6994,3147.982513840657,2536,1686.1254272460938,1636.29,17221,234.31581435693724,30205,3051
254,10396,7657,3295.76305191031,2448,1694.4441833496094,1571.53,17418,225.8706718126007,29674,3116
255,10614,8423,3427.8962388902355,2344,1699.7168884277344,1529.09,17179,222.11583357892673,29519,3182
256,10565,8701,3546.120669345959,2249,1700.7686157226562,1494.23,17309,214.57958705708643,29238,3206
257,10601,8717,3575.6767769598896,2130,1684.2766723632812,1433.86,17695,208.93912190751197,28815,3183
258,10570,8757,3520.0417508630785,2044,1673.1376342773438,1390.01,17770,205.85522990458068,27929,3149
259,10555,8738,3443.543589979964,1998,1709.7942199707031,1405.42,17422,209.71720654069776,27984,3144
260,10493,8755,3398.340131276306,2047,1810.4430541992188,1508.91,17951,226.83944515446322,28569,3145
261,10466,8709,3380.9541856210517,2152,1822.6517639160156,1628.85,18593,247.07203962870028,29624,3135
262,10506,8654,3373.9998073589513,2245,1763.6819458007812,1606.87,19114,242.62597456198102,30252,3189
263,10704,8685,3460.9295356352177,2213,1738.4932556152344,1568.9,18524,237.8742504239038,29573,3247
264,10940,9131,3582.6311552219913,2160,1687.2452392578125,1513.49,18186,230.98720400363948,28827,3243
265,10720,9386,3605.2328845738202,2110,1653.1945495605469,1452.09,17538,219.96035873719333,28199,3203
266,10556,9182,3518.303156297554,2027,1623.6120300292969,1405.83,16892,204.61005545561494,26733,3202
267,10402,8890,3492.2242378146743,1912,1546.4267578125,1388.57,15800,192.11320136069406,25637,3080
268,10168,8563,3264.4683497308542,1825,1478.5250854492188,1402.8,14744,181.8244562078841,24343,2979
269,9835,8204,3074.9615420885925,1769,1445.0462646484375,1378.28,14339,176.98051035111706,24531,2923
270,9588,7691,2965.430084460496,1769,1437.9060668945312,1353.25,14076,174.45979615189313,23788,2824
271,9400,7195,2789.832033342437,1777,1448.3805847167969,1350.97,13930,174.5208860823678,23899,2765
272,9263,6852,2676.82338658329,1790,1476.7055053710938,1365.89,13750,176.67602125112123,23705,2759
273,9156,6672,2654.2216572314605,1840,1530.8664245605469,1366.77,13817,184.59369318020842,23772,2748
274,9124,6573,2676.82338658329,1906,1670.0603942871094,1408.3,14411,203.3433165480143,25201,2705
275,9158,6551,2642.0514952727835,2017,1742.8954162597656,1500.16,15534,227.4528431007777,26684,2726
276,9292,6644,2727.2426289835253,2177,1756.7965087890625,1526.19,16657,234.79417892056583,27983,2804
277,9725,6987,2880.2389507497546,2210,1710.6893615722656,1519.32,17379,234.5791564415189,28026,2929
278,10242,7615,3101.040460571473,2185,1690.0401000976562,1490.56,17798,231.84017057788765,27383,3056
279,10529,8329,3287.070079082683,2145,1679.2671203613281,1465.56,18021,232.52425171576837,26612,3134
280,10553,8614,3412.248887800509,2104,1674.2435607910156,1454.82,18138,227.6283767691097,26204,3085
281,10606,8645,3290.5472682137342,2019,1633.2336730957031,1419.06,18172,224.20669221690332,25967,3085
282,10653,8638,3285.3314845171585,1955,1623.3678894042969,1402.96,18003,220.80411899078956,25606,3040
283,10585,8568,3221.0034855927206,1933,1654.4581604003906,1436.49,17913,224.91642033932612,26052,2941
284,10522,8551,3076.700136654118,1952,1661.6717529296875,1514.1,17998,238.95562162542242,26552,2962
285,10446,8449,3156.675486668284,2039,1662.271728515625,1600.49,18668,250.49478187486503,27966,2972
286,10476,8392,3187.9701888477393,2128,1661.4028930664062,1572.35,19426,241.43360191647122,28672,3042
287,10662,8464,3349.6594834415955,2102,1625.4866333007812,1539.65,18971,235.77388364216785,27908,3123
288,10892,8821,3493.962832380199,2073,1651.9684448242188,1500.96,18413,228.02098255811904,27184,3135
289,10706,9060,3499.1786160767747,2044,1629.1990661621094,1496.29,17971,215.73748051211982,26237,3083
290,10595,8868,3387.908563883154,1979,1570.7226257324219,1428.44,17179,199.44572294947884,25401,3031
291,10405,8608,3243.6052149445504,1897,1495.4484558105469,1398.67,16181,185.42406083478912,24103,2985
292,10181,8314,3165.3684594959104,1814,1436.5842590332031,1371.19,15152,178.30492083066812,23369,2904
293,9901,7927,3029.758083384934,1837,1391.8321838378906,1399.59,14414,173.61176448714374,23575,2812
294,9626,7446,2864.5915996600265,1832,1406.7213134765625,1379.65,14028,173.3130624441577,22719,2735
295,9476,6981,2727.2426289835253,1841,1411.9857482910156,1371.01,13767,175.38139047935488,22879,2756
296,9326,6650,2770.7074931216584,1857,1436.8636169433594,1381.08,13609,180.82703276516588,22775,2718
297,9308,6327,2685.5163594109167,1903,1491.0065002441406,1378.51,13736,190.85518393300407,23330,2742
298,9296,6159,2725.504034418,1966,1605.8636169433594,1460.93,14254,210.65935593970073,24306,2772
299,9334,6103,2819.388140956368,2126,1675.9826049804688,1560.57,15198,235.43151499993934,25875,2793
300,9494,6226,2904.5792746671095,2298,1676.1293029785156,1594.43,16449,239.450910506895,27628,2892
301,9812,6574,3064.52997469544,2329,1662.165771484375,1566.76,17141,237.89199775868707,27617,2990
302,10338,7205,3208.833323634044,2300,1645.8394165039062,1506.47,17408,233.01123784776672,27484,3119
303,10620,7904,3398.340131276306,2246,1568.9068298339844,1462.48,17506,225.91400832425546,27068,3152
